shift_id,timestamp,weather_condition,visibility_meters,temperature_celsius,wind_speed_kmph,worker_fatigue_hours,overtime_workers_count,equipment_fault_count,communication_failure_count,active_staff_count,aircraft_on_ramp_count,day_traffic_profile,safety_risk_score,risk_category
JED-SHIFT-30400,2052-11-27T00:00:00Z,DUST_HAZE,3999,39.0,24.0,7.0,9,2,1,179,17,WEEKDAY_CALM,0.69,MODERATE_RISK
JED-SHIFT-16140,2039-11-22T16:00:00Z,CLEAR,9139,30.8,21.0,4.8,3,1,1,119,6,WEEKDAY_CALM,0.39,LOW_RISK
JED-SHIFT-21873,2045-02-14T16:00:00Z,CLEAR,4472,32.0,17.0,4.0,7,4,3,132,16,WEEKDAY_CALM,0.62,MODERATE_RISK
JED-SHIFT-39032,2060-10-13T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,211,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-31982,2054-05-08T08:00:00Z,CLEAR,5581,31.0,16.0,5.0,6,3,2,161,22,WEEKEND_RUSH,0.61,MODERATE_RISK
JED-SHIFT-03657,2028-07-01T16:00:00Z,CLEAR,9656,27.2,16.5,1.2,0,0,0,116,3,WEEKEND_RUSH,0.36,LOW_RISK
JED-SHIFT-31775,2054-02-28T08:00:00Z,CLEAR,5374,34.0,19.0,6.0,9,3,2,114,25,WEEKEND_RUSH,0.64,MODERATE_RISK
JED-SHIFT-24572,2047-08-03T08:00:00Z,CLEAR,4171,31.0,16.0,7.0,6,3,2,111,22,WEEKEND_RUSH,0.61,MODERATE_RISK
JED-SHIFT-30954,2053-05-30T16:00:00Z,CLEAR,4553,33.0,23.0,5.0,8,4,3,173,24,WEEKEND_RUSH,0.63,MODERATE_RISK
JED-SHIFT-26849,2049-08-31T08:00:00Z,CLEAR,3448,38.0,28.0,4.0,8,3,2,148,15,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-22294,2045-07-05T00:00:00Z,DUST_HAZE,4893,33.0,18.0,5.0,8,2,1,153,17,WEEKDAY_CALM,0.63,MODERATE_RISK
JED-SHIFT-34339,2056-07-02T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,218,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-08986,2033-05-13T00:00:00Z,CLEAR,9985,26.0,0.0,0.0,1,1,1,105,4,WEEKEND_RUSH,0.25,LOW_RISK
JED-SHIFT-05092,2029-10-23T00:00:00Z,CLEAR,9091,21.2,9.0,1.2,3,1,1,111,6,WEEKDAY_CALM,0.31,LOW_RISK
JED-SHIFT-33722,2055-12-09T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,201,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-35812,2057-11-05T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,191,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-09134,2033-07-01T08:00:00Z,CLEAR,9133,23.6,19.5,3.6,1,1,1,73,8,WEEKEND_RUSH,0.33,LOW_RISK
JED-SHIFT-06967,2031-07-10T00:00:00Z,CLEAR,9966,27.2,9.0,1.2,2,0,0,66,9,WEEKDAY_CALM,0.26,LOW_RISK
JED-SHIFT-21315,2044-08-12T16:00:00Z,CLEAR,3914,34.0,29.0,6.0,9,4,3,134,25,WEEKEND_RUSH,0.64,MODERATE_RISK
JED-SHIFT-20242,2043-08-21T00:00:00Z,CLEAR,9241,21.2,9.0,1.2,1,1,1,81,4,WEEKEND_RUSH,0.21,LOW_RISK
JED-SHIFT-29030,2051-08-28T08:00:00Z,CLEAR,5629,39.0,19.0,5.0,9,3,2,169,19,WEEKDAY_CALM,0.69,MODERATE_RISK
JED-SHIFT-02927,2027-11-01T08:00:00Z,CLEAR,9926,27.2,1.5,1.2,2,0,0,106,9,WEEKDAY_CALM,0.26,LOW_RISK
JED-SHIFT-38808,2060-07-30T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,187,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-13386,2037-05-18T16:00:00Z,CLEAR,9385,26.0,7.5,0.0,1,1,1,65,4,WEEKDAY_CALM,0.25,LOW_RISK
JED-SHIFT-16633,2040-05-05T00:00:00Z,CLEAR,9632,22.4,18.0,2.4,0,0,0,72,3,WEEKEND_RUSH,0.32,LOW_RISK
JED-SHIFT-08963,2033-05-05T08:00:00Z,CLEAR,9962,22.4,10.5,2.4,2,0,0,82,5,WEEKDAY_CALM,0.22,LOW_RISK
JED-SHIFT-39467,2061-03-07T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,196,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-03409,2028-04-10T00:00:00Z,CLEAR,9408,29.6,4.5,3.6,0,0,0,108,3,WEEKDAY_CALM,0.28,LOW_RISK
JED-SHIFT-37303,2059-03-17T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,182,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-28859,2051-07-02T08:00:00Z,CLEAR,5458,38.0,28.0,6.0,8,3,2,158,16,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-04000,2028-10-24T00:00:00Z,CLEAR,9999,30.8,13.5,4.8,3,1,1,99,10,WEEKDAY_CALM,0.39,LOW_RISK
JED-SHIFT-25799,2048-09-15T08:00:00Z,CLEAR,5398,38.0,28.0,6.0,8,3,2,138,15,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-27790,2050-07-11T00:00:00Z,DUST_HAZE,4389,39.0,24.0,5.0,9,2,1,129,18,WEEKDAY_CALM,0.69,MODERATE_RISK
JED-SHIFT-28184,2050-11-19T08:00:00Z,CLEAR,4783,33.0,28.0,7.0,8,3,2,123,24,WEEKEND_RUSH,0.63,MODERATE_RISK
JED-SHIFT-39507,2061-03-20T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,186,19,WEEKDAY_CALM,0.86,HIGH_RISK
JED-SHIFT-26741,2049-07-26T08:00:00Z,CLEAR,3340,30.0,25.0,4.0,5,3,2,120,19,WEEKDAY_CALM,0.6,MODERATE_RISK
JED-SHIFT-13602,2037-07-29T16:00:00Z,CLEAR,9601,21.2,16.5,1.2,1,1,1,101,4,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-23498,2046-08-10T08:00:00Z,CLEAR,3097,37.0,22.0,5.0,7,3,2,157,23,WEEKEND_RUSH,0.67,MODERATE_RISK
JED-SHIFT-02242,2027-03-18T00:00:00Z,CLEAR,9241,21.2,9.0,1.2,1,1,1,81,4,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-04311,2029-02-04T16:00:00Z,CLEAR,9310,20.0,7.5,0.0,2,0,0,110,9,WEEKDAY_CALM,0.3,LOW_RISK
JED-SHIFT-02590,2027-07-12T00:00:00Z,CLEAR,9589,30.8,13.5,4.8,1,1,1,69,8,WEEKDAY_CALM,0.29,LOW_RISK
JED-SHIFT-29829,2052-05-20T16:00:00Z,CLEAR,3428,38.0,23.0,4.0,8,4,3,168,20,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-28633,2051-04-18T00:00:00Z,DUST_HAZE,5232,32.0,27.0,4.0,7,2,1,172,14,WEEKDAY_CALM,0.62,MODERATE_RISK
JED-SHIFT-26179,2049-01-20T00:00:00Z,DUST_HAZE,5778,38.0,18.0,6.0,8,2,1,118,17,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-05147,2029-11-10T08:00:00Z,CLEAR,9146,27.2,1.5,1.2,2,0,0,106,5,WEEKEND_RUSH,0.26,LOW_RISK
JED-SHIFT-32011,2054-05-18T00:00:00Z,DUST_HAZE,5610,30.0,15.0,6.0,5,2,1,110,18,WEEKDAY_CALM,0.6,MODERATE_RISK
JED-SHIFT-29570,2052-02-24T08:00:00Z,CLEAR,3169,39.0,19.0,5.0,9,3,2,149,25,WEEKEND_RUSH,0.69,MODERATE_RISK
JED-SHIFT-06299,2030-11-29T08:00:00Z,CLEAR,9298,29.6,19.5,3.6,2,0,0,118,5,WEEKEND_RUSH,0.38,LOW_RISK
JED-SHIFT-37127,2059-01-17T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,206,12,WEEKEND_RUSH,0.9,HIGH_RISK
JED-SHIFT-28123,2050-10-30T00:00:00Z,DUST_HAZE,4722,32.0,27.0,6.0,7,2,1,142,15,WEEKDAY_CALM,0.62,MODERATE_RISK
JED-SHIFT-13228,2037-03-27T00:00:00Z,CLEAR,9227,28.4,18.0,2.4,3,1,1,87,6,WEEKEND_RUSH,0.27,LOW_RISK
JED-SHIFT-36174,2058-03-05T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,203,19,WEEKDAY_CALM,0.86,HIGH_RISK
JED-SHIFT-10200,2034-06-21T16:00:00Z,CLEAR,9199,30.8,21.0,4.8,3,1,1,119,10,WEEKDAY_CALM,0.39,LOW_RISK
JED-SHIFT-24790,2047-10-15T00:00:00Z,DUST_HAZE,4389,39.0,24.0,5.0,9,2,1,169,14,WEEKDAY_CALM,0.69,MODERATE_RISK
JED-SHIFT-38896,2060-08-29T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,225,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-33572,2055-10-20T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,201,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-37879,2059-09-25T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,208,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-16067,2039-10-29T08:00:00Z,CLEAR,9066,27.2,1.5,1.2,2,0,0,106,5,WEEKEND_RUSH,0.26,LOW_RISK
JED-SHIFT-31255,2053-09-08T00:00:00Z,DUST_HAZE,4854,34.0,24.0,6.0,9,2,1,154,18,WEEKDAY_CALM,0.64,MODERATE_RISK
JED-SHIFT-00459,2025-07-31T16:00:00Z,CLEAR,9458,29.6,12.0,3.6,2,0,0,98,5,WEEKDAY_CALM,0.38,LOW_RISK
JED-SHIFT-12768,2036-10-24T16:00:00Z,CLEAR,9767,28.4,3.0,2.4,3,1,1,107,10,WEEKEND_RUSH,0.27,LOW_RISK
JED-SHIFT-32426,2054-10-03T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,205,12,WEEKEND_RUSH,0.9,HIGH_RISK
JED-SHIFT-02556,2027-06-30T16:00:00Z,CLEAR,9555,26.0,7.5,0.0,3,1,1,95,6,WEEKDAY_CALM,0.35,LOW_RISK
JED-SHIFT-11790,2035-12-03T16:00:00Z,CLEAR,9789,30.8,21.0,4.8,1,1,1,89,8,WEEKDAY_CALM,0.29,LOW_RISK
JED-SHIFT-37682,2059-07-21T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,211,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-39661,2061-05-11T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,190,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-22143,2045-05-15T16:00:00Z,CLEAR,4742,32.0,17.0,6.0,7,4,3,162,20,WEEKDAY_CALM,0.62,MODERATE_RISK
JED-SHIFT-09232,2033-08-03T00:00:00Z,CLEAR,9231,21.2,9.0,1.2,3,1,1,111,10,WEEKDAY_CALM,0.31,LOW_RISK
JED-SHIFT-11090,2035-04-14T08:00:00Z,CLEAR,9089,30.8,6.0,4.8,1,1,1,109,4,WEEKEND_RUSH,0.29,LOW_RISK
JED-SHIFT-21951,2045-03-12T16:00:00Z,CLEAR,4550,30.0,20.0,6.0,5,4,3,130,17,WEEKDAY_CALM,0.6,MODERATE_RISK
JED-SHIFT-16936,2040-08-14T00:00:00Z,CLEAR,9935,26.0,0.0,0.0,3,1,1,75,10,WEEKDAY_CALM,0.35,LOW_RISK
JED-SHIFT-04390,2029-03-03T00:00:00Z,CLEAR,9389,30.8,13.5,4.8,1,1,1,69,8,WEEKEND_RUSH,0.29,LOW_RISK
JED-SHIFT-28583,2051-04-01T08:00:00Z,CLEAR,5182,32.0,22.0,6.0,7,3,2,122,23,WEEKEND_RUSH,0.62,MODERATE_RISK
JED-SHIFT-02554,2027-06-30T00:00:00Z,CLEAR,9553,23.6,4.5,3.6,1,1,1,93,4,WEEKDAY_CALM,0.33,LOW_RISK
JED-SHIFT-39449,2061-03-01T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,228,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-26774,2049-08-06T08:00:00Z,CLEAR,3373,33.0,28.0,5.0,8,3,2,153,24,WEEKEND_RUSH,0.63,MODERATE_RISK
JED-SHIFT-20224,2043-08-15T00:00:00Z,CLEAR,9223,23.6,4.5,3.6,3,1,1,63,10,WEEKEND_RUSH,0.23,LOW_RISK
JED-SHIFT-10121,2034-05-26T08:00:00Z,CLEAR,9120,20.0,15.0,0.0,0,0,0,100,3,WEEKEND_RUSH,0.2,LOW_RISK
JED-SHIFT-09865,2034-03-02T00:00:00Z,CLEAR,9864,24.8,13.5,4.8,0,0,0,84,3,WEEKDAY_CALM,0.24,LOW_RISK
JED-SHIFT-03858,2028-09-06T16:00:00Z,CLEAR,9857,28.4,3.0,2.4,1,1,1,77,4,WEEKDAY_CALM,0.37,LOW_RISK
JED-SHIFT-37558,2059-06-10T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,187,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-19862,2043-04-16T08:00:00Z,CLEAR,9861,21.2,1.5,1.2,1,1,1,61,8,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-13483,2037-06-20T00:00:00Z,CLEAR,9482,22.4,18.0,2.4,2,0,0,102,5,WEEKEND_RUSH,0.22,LOW_RISK
JED-SHIFT-36312,2058-04-20T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,191,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-01011,2026-01-31T16:00:00Z,CLEAR,9010,20.0,7.5,0.0,2,0,0,110,5,WEEKEND_RUSH,0.3,LOW_RISK
JED-SHIFT-30285,2052-10-19T16:00:00Z,CLEAR,3884,34.0,29.0,4.0,9,4,3,144,25,WEEKEND_RUSH,0.64,MODERATE_RISK
JED-SHIFT-15941,2039-09-17T08:00:00Z,CLEAR,9940,20.0,15.0,0.0,0,0,0,100,7,WEEKEND_RUSH,0.2,LOW_RISK
JED-SHIFT-05364,2030-01-21T16:00:00Z,CLEAR,9363,23.6,12.0,3.6,3,1,1,83,6,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-01506,2026-07-15T16:00:00Z,CLEAR,9505,26.0,7.5,0.0,1,1,1,65,4,WEEKDAY_CALM,0.25,LOW_RISK
JED-SHIFT-36229,2058-03-24T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,208,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-25067,2048-01-15T08:00:00Z,CLEAR,4666,36.0,16.0,6.0,6,3,2,126,18,WEEKDAY_CALM,0.66,MODERATE_RISK
JED-SHIFT-22696,2045-11-16T00:00:00Z,DUST_HAZE,5295,35.0,15.0,7.0,5,2,1,155,20,WEEKDAY_CALM,0.65,MODERATE_RISK
JED-SHIFT-25846,2048-10-01T00:00:00Z,DUST_HAZE,5445,35.0,15.0,5.0,5,2,1,105,20,WEEKDAY_CALM,0.65,MODERATE_RISK
JED-SHIFT-22927,2046-02-01T00:00:00Z,DUST_HAZE,5526,36.0,21.0,6.0,6,2,1,146,20,WEEKDAY_CALM,0.66,MODERATE_RISK
JED-SHIFT-33640,2055-11-12T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,219,20,WEEKEND_RUSH,0.88,HIGH_RISK
JED-SHIFT-35802,2057-11-01T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,181,19,WEEKDAY_CALM,0.86,HIGH_RISK
JED-SHIFT-30866,2053-05-01T08:00:00Z,CLEAR,4465,35.0,25.0,5.0,5,3,2,165,14,WEEKDAY_CALM,0.65,MODERATE_RISK
JED-SHIFT-00935,2026-01-06T08:00:00Z,CLEAR,9934,24.8,6.0,4.8,2,0,0,94,9,WEEKDAY_CALM,0.34,LOW_RISK
JED-SHIFT-19284,2042-10-05T16:00:00Z,CLEAR,9283,23.6,12.0,3.6,3,1,1,83,6,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-34972,2057-01-29T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,201,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-27467,2050-03-25T08:00:00Z,CLEAR,4066,36.0,16.0,6.0,6,3,2,126,22,WEEKEND_RUSH,0.66,MODERATE_RISK
JED-SHIFT-33436,2055-09-05T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,215,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-39284,2061-01-05T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,213,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-01344,2026-05-22T16:00:00Z,CLEAR,9343,23.6,12.0,3.6,3,1,1,83,10,WEEKEND_RUSH,0.23,LOW_RISK
JED-SHIFT-16312,2040-01-19T00:00:00Z,CLEAR,9311,21.2,9.0,1.2,3,1,1,111,10,WEEKDAY_CALM,0.31,LOW_RISK
JED-SHIFT-08710,2033-02-10T00:00:00Z,CLEAR,9709,30.8,13.5,4.8,1,1,1,69,8,WEEKDAY_CALM,0.29,LOW_RISK
JED-SHIFT-00775,2025-11-14T00:00:00Z,CLEAR,9774,24.8,13.5,4.8,2,0,0,114,9,WEEKEND_RUSH,0.34,LOW_RISK
JED-SHIFT-25125,2048-02-03T16:00:00Z,CLEAR,4724,34.0,29.0,4.0,9,4,3,104,20,WEEKDAY_CALM,0.64,MODERATE_RISK
JED-SHIFT-17014,2040-09-09T00:00:00Z,CLEAR,9013,23.6,4.5,3.6,1,1,1,93,8,WEEKDAY_CALM,0.33,LOW_RISK
JED-SHIFT-14861,2038-09-22T08:00:00Z,CLEAR,9860,20.0,15.0,0.0,0,0,0,100,7,WEEKDAY_CALM,0.2,LOW_RISK
JED-SHIFT-03087,2027-12-24T16:00:00Z,CLEAR,9086,27.2,16.5,1.2,2,0,0,86,9,WEEKEND_RUSH,0.26,LOW_RISK
JED-SHIFT-17533,2041-03-01T00:00:00Z,CLEAR,9532,22.4,18.0,2.4,0,0,0,72,7,WEEKEND_RUSH,0.32,LOW_RISK
JED-SHIFT-19339,2042-10-24T00:00:00Z,CLEAR,9338,29.6,4.5,3.6,2,0,0,78,5,WEEKEND_RUSH,0.38,LOW_RISK
JED-SHIFT-12476,2036-07-19T08:00:00Z,CLEAR,9475,26.0,15.0,0.0,3,1,1,115,6,WEEKEND_RUSH,0.35,LOW_RISK
JED-SHIFT-10247,2034-07-07T08:00:00Z,CLEAR,9246,27.2,1.5,1.2,2,0,0,106,9,WEEKEND_RUSH,0.26,LOW_RISK
JED-SHIFT-22982,2046-02-19T08:00:00Z,CLEAR,5581,31.0,16.0,5.0,6,3,2,121,19,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-16855,2040-07-18T00:00:00Z,CLEAR,9854,24.8,13.5,4.8,2,0,0,114,9,WEEKDAY_CALM,0.34,LOW_RISK
JED-SHIFT-00924,2026-01-02T16:00:00Z,CLEAR,9923,23.6,12.0,3.6,3,1,1,83,6,WEEKEND_RUSH,0.23,LOW_RISK
JED-SHIFT-23101,2046-03-31T00:00:00Z,DUST_HAZE,5700,30.0,15.0,4.0,5,2,1,160,21,WEEKEND_RUSH,0.6,MODERATE_RISK
JED-SHIFT-17749,2041-05-12T00:00:00Z,CLEAR,9748,29.6,4.5,3.6,0,0,0,108,7,WEEKDAY_CALM,0.28,LOW_RISK
JED-SHIFT-34968,2057-01-27T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,197,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-39217,2060-12-14T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,196,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-06007,2030-08-24T00:00:00Z,CLEAR,9006,27.2,9.0,1.2,2,0,0,66,9,WEEKEND_RUSH,0.26,LOW_RISK
JED-SHIFT-28664,2051-04-28T08:00:00Z,CLEAR,5263,33.0,28.0,7.0,8,3,2,123,24,WEEKEND_RUSH,0.63,MODERATE_RISK
JED-SHIFT-21149,2044-06-18T08:00:00Z,CLEAR,3748,38.0,28.0,4.0,8,3,2,128,24,WEEKEND_RUSH,0.68,MODERATE_RISK
JED-SHIFT-35868,2057-11-23T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,197,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-32042,2054-05-28T08:00:00Z,CLEAR,5641,31.0,16.0,5.0,6,3,2,141,14,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-08390,2032-10-26T08:00:00Z,CLEAR,9389,30.8,6.0,4.8,1,1,1,109,8,WEEKDAY_CALM,0.29,LOW_RISK
JED-SHIFT-27462,2050-03-23T16:00:00Z,CLEAR,4061,31.0,26.0,5.0,6,4,3,121,19,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-29112,2051-09-24T16:00:00Z,CLEAR,5711,31.0,26.0,7.0,6,4,3,171,17,WEEKDAY_CALM,0.61,MODERATE_RISK
JED-SHIFT-20100,2043-07-04T16:00:00Z,CLEAR,9099,30.8,21.0,4.8,3,1,1,119,6,WEEKEND_RUSH,0.39,LOW_RISK
JED-SHIFT-28293,2050-12-25T16:00:00Z,CLEAR,4892,32.0,17.0,4.0,7,4,3,152,17,WEEKDAY_CALM,0.62,MODERATE_RISK
JED-SHIFT-07618,2032-02-12T00:00:00Z,CLEAR,9617,28.4,18.0,2.4,1,1,1,117,4,WEEKDAY_CALM,0.37,LOW_RISK
JED-SHIFT-24358,2047-05-24T00:00:00Z,DUST_HAZE,3957,37.0,27.0,5.0,7,2,1,137,23,WEEKEND_RUSH,0.67,MODERATE_RISK
JED-SHIFT-23089,2046-03-27T00:00:00Z,DUST_HAZE,5688,38.0,18.0,4.0,8,2,1,148,14,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-13877,2037-10-29T08:00:00Z,CLEAR,9876,27.2,1.5,1.2,0,0,0,76,7,WEEKDAY_CALM,0.36,LOW_RISK
JED-SHIFT-16561,2040-04-11T00:00:00Z,CLEAR,9560,20.0,0.0,0.0,0,0,0,60,3,WEEKDAY_CALM,0.2,LOW_RISK
JED-SHIFT-39068,2060-10-25T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,197,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-11504,2035-08-30T08:00:00Z,CLEAR,9503,23.6,19.5,3.6,3,1,1,103,10,WEEKDAY_CALM,0.23,LOW_RISK
JED-SHIFT-29950,2052-06-30T00:00:00Z,DUST_HAZE,3549,39.0,24.0,5.0,9,2,1,129,15,WEEKDAY_CALM,0.69,MODERATE_RISK
JED-SHIFT-18008,2041-08-06T08:00:00Z,CLEAR,9007,28.4,10.5,2.4,3,1,1,67,10,WEEKDAY_CALM,0.27,LOW_RISK
JED-SHIFT-17621,2041-03-30T08:00:00Z,CLEAR,9620,20.0,15.0,0.0,0,0,0,100,7,WEEKEND_RUSH,0.2,LOW_RISK
JED-SHIFT-06336,2030-12-11T16:00:00Z,CLEAR,9335,26.0,7.5,0.0,3,1,1,95,10,WEEKDAY_CALM,0.35,LOW_RISK
JED-SHIFT-02235,2027-03-15T16:00:00Z,CLEAR,9234,24.8,21.0,4.8,2,0,0,74,5,WEEKDAY_CALM,0.34,LOW_RISK
JED-SHIFT-12356,2036-06-09T08:00:00Z,CLEAR,9355,26.0,15.0,0.0,3,1,1,115,6,WEEKDAY_CALM,0.35,LOW_RISK
JED-SHIFT-30556,2053-01-18T00:00:00Z,DUST_HAZE,4155,35.0,15.0,7.0,5,2,1,175,21,WEEKEND_RUSH,0.65,MODERATE_RISK
JED-SHIFT-28225,2050-12-03T00:00:00Z,DUST_HAZE,4824,34.0,24.0,4.0,9,2,1,164,25,WEEKEND_RUSH,0.64,MODERATE_RISK
JED-SHIFT-32247,2054-08-04T16:00:00Z,CLEAR,5846,36.0,26.0,6.0,6,4,3,106,16,WEEKDAY_CALM,0.66,MODERATE_RISK
JED-SHIFT-29269,2051-11-16T00:00:00Z,DUST_HAZE,5868,38.0,18.0,4.0,8,2,1,168,20,WEEKDAY_CALM,0.68,MODERATE_RISK
JED-SHIFT-34552,2056-09-11T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,181,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-02395,2027-05-08T00:00:00Z,CLEAR,9394,24.8,13.5,4.8,2,0,0,114,5,WEEKEND_RUSH,0.34,LOW_RISK
JED-SHIFT-39746,2061-06-08T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,225,12,WEEKDAY_CALM,0.9,HIGH_RISK
JED-SHIFT-39193,2060-12-06T00:00:00Z,SANDSTORM,300,38.0,55.0,7.0,8,3,2,222,20,WEEKDAY_CALM,0.88,HIGH_RISK
JED-SHIFT-05919,2030-07-25T16:00:00Z,CLEAR,9918,29.6,12.0,3.6,2,0,0,98,9,WEEKDAY_CALM,0.38,LOW_RISK
JED-SHIFT-38388,2060-03-12T16:00:00Z,DUST_HAZE,1800,35.0,25.0,6.0,6,8,4,217,19,WEEKEND_RUSH,0.86,HIGH_RISK
JED-SHIFT-05770,2030-06-06T00:00:00Z,CLEAR,9769,30.8,13.5,4.8,1,1,1,69,4,WEEKDAY_CALM,0.29,LOW_RISK
JED-SHIFT-18821,2042-05-04T08:00:00Z,CLEAR,9820,20.0,15.0,0.0,0,0,0,100,7,WEEKDAY_CALM,0.2,LOW_RISK
JED-SHIFT-19702,2043-02-22T00:00:00Z,CLEAR,9701,21.2,9.0,1.2,1,1,1,81,8,WEEKDAY_CALM,0.21,LOW_RISK
JED-SHIFT-20548,2043-12-01T00:00:00Z,DUST_HAZE,3147,37.0,27.0,7.0,7,2,1,167,14,WEEKDAY_CALM,0.67,MODERATE_RISK
JED-SHIFT-35681,2057-09-22T08:00:00Z,EXTREME_HEAT,7000,46.5,20.0,9.5,12,2,1,210,12,WEEKEND_RUSH,0.9,HIGH_RISK
JED-SHIFT-16290,2040-01-11T16:00:00Z,CLEAR,9289,30.8,21.0,4.8,1,1,1,89,4,WEEKDAY_CALM,0.29,LOW_RISK
JED-SHIFT-22069,2045-04-21T00:00:00Z,DUST_HAZE,4668,38.0,18.0,4.0,8,2,1,168,24,WEEKEND_RUSH,0.68,MODERATE_RISK
JED-SHIFT-20131,2043-07-15T00:00:00Z,CLEAR,9130,20.0,0.0,0.0,2,0,0,90,5,WEEKDAY_CALM,0.3,LOW_RISK
JED-SHIFT-10667,2034-11-24T08:00:00Z,CLEAR,9666,27.2,1.5,1.2,2,0,0,106,5,WEEKEND_RUSH,0.26,LOW_RISK
JED-SHIFT-07773,2032-04-03T16:00:00Z,CLEAR,9772,22.4,3.0,2.4,0,0,0,92,7,WEEKEND_RUSH,0.32,LOW_RISK
